40.67776107788086,-73.9688491821289,40.57815170288086,-73.95906829833984,40.633399963378906,-74.01444244384766,40.75933074951172,-73.92599487304688,40.83786392211914,-73.94225311279297,40.76707077026367,-73.9297103881836,40.64533233642578,-73.97979736328125,40.57896041870117,-73.9596939086914
40.67198181152344,-74.010986328125,40.75951385498047,-73.83147430419922,40.65541076660156,-73.9456558227539,40.584754943847656,-73.95034790039062,40.59033203125,-73.95232391357422,40.82798385620117,-73.93468475341797,40.59455871582031,-73.98158264160156,40.69316482543945,-73.92852783203125
40.63679504394531,-73.95390319824219,40.63554382324219,-73.96324920654297,40.60861587524414,-73.95708465576172,40.622676849365234,-73.9509506225586,40.62899398803711,-73.96604919433594,40.59096145629883,-73.94993591308594,40.63577651977539,-73.96296691894531,40.65049362182617,-73.96296691894531
40.6611442565918,-73.99365997314453,40.660701751708984,-73.99400329589844,40.67158126831055,-73.99846649169922,40.64295196533203,-73.96102142333984,40.63970184326172,-73.96769714355469,40.679229736328125,-73.9954833984375,40.60781478881836,-73.96204376220703,40.64533233642578,-73.97979736328125
40.6525764465332,-73.97592163085938,40.75300216674805,-73.90511322021484,40.77615737915039,-73.9111557006836,40.807987213134766,-73.91870880126953,40.80605697631836,-73.91409301757812,40.807064056396484,-73.91728973388672,40.80949401855469,-73.92334747314453,40.76335525512695,-73.921142578125
40.77504348754883,-73.90966796875,40.7759895324707,-73.910888671875,40.78046417236328,-73.91682434082031,40.76313781738281,-73.91340637207031,40.756629943847656,-73.92524719238281,40.77890396118164,-73.90972137451172,40.77271270751953,-73.91661834716797,40.77479934692383,-73.90879821777344
40.69377136230469,-73.96484375,40.67359924316406,-73.96720123291016,40.7271614074707,-74.02046966552734,40.7743034362793,-73.87191772460938,40.682430267333984,-73.99296569824219,40.67211151123047,-74.0113525390625,40.77098846435547,-73.92129516601562,40.754798889160156,-73.9246826171875
40.68296813964844,-73.96646118164062,40.77095413208008,-73.8719482421875,40.67164611816406,-73.96328735351562,40.67515182495117,-73.95999908447266,40.67369842529297,-73.96299743652344,40.67359924316406,-73.96720123291016,40.67169952392578,-73.96209716796875,40.674476623535156,-73.96341705322266
40.742305755615234,-74.0362548828125,40.82948303222656,-73.9269790649414,40.73799133300781,-74.0348892211914,40.74331283569336,-74.0351791381836,40.7535514831543,-74.02984619140625,40.74302291870117,-74.03588104248047,40.74480056762695,-74.03559875488281,40.74660110473633,-74.03780364990234
40.741233825683594,-74.03060913085938,40.74863052368164,-74.03160858154297,40.74241256713867,-74.02967834472656,40.72052764892578,-74.03382110595703,40.745025634765625,-74.03404235839844,40.73878860473633,-74.030517578125,40.741485595703125,-74.02969360351562,40.747314453125,-74.03563690185547
40.76369857788086,-73.92179870605469,40.75579833984375,-73.92359924316406,40.756629943847656,-73.92524719238281,40.760929107666016,-73.92381286621094,40.7566032409668,-73.9254379272461,40.76462936401367,-73.91595458984375,40.759586334228516,-73.91976165771484,40.76533126831055,-73.91898345947266
40.737186431884766,-74.03070831298828,40.74215316772461,-74.03223419189453,40.738807678222656,-74.03046417236328,40.73794174194336,-74.03380584716797,40.738582611083984,-74.03118133544922,40.73783493041992,-74.03402709960938,40.74082565307617,-74.03018951416016,40.73802185058594,-74.03426361083984
40.74702072143555,-73.94529724121094,40.6994743347168,-73.94279479980469,40.759117126464844,-73.83218383789062,40.7581787109375,-73.83733367919922,40.7506217956543,-73.9399185180664,40.70781707763672,-73.94017791748047,40.757816314697266,-73.83468627929688,40.758705139160156,-73.8297119140625
