40.71483612060547,-73.99939727783203,40.75288009643555,-73.98167419433594,40.73802185058594,-74.00373840332031,40.73640060424805,-74.00340270996094
40.72420883178711,-73.9788589477539,40.69084548950195,-73.9957275390625,40.72935485839844,-73.98915100097656,40.715667724609375,-73.99795532226562
40.731727600097656,-74.00324249267578,40.77431869506836,-73.98107147216797,40.7507209777832,-73.98707580566406,40.75422668457031,-73.99108123779297
40.72846221923828,-73.98471069335938,40.71406936645508,-73.95362854003906,40.71388626098633,-73.95457458496094,40.721168518066406,-73.95710754394531
40.67144012451172,-73.97743225097656,40.729530334472656,-73.98440551757812,40.66679763793945,-73.98197174072266,40.66524124145508,-73.9829330444336
40.72832489013672,-73.98827362060547,40.75319290161133,-73.9739761352539,40.723323822021484,-73.99903869628906,40.73371505737305,-73.98800659179688
40.72385787963867,-73.99640655517578,40.71760177612305,-73.95439910888672,40.721107482910156,-73.95653533935547,40.74570083618164,-73.98786163330078
40.76094055175781,-73.99007415771484,40.679473876953125,-73.98360443115234,40.73111343383789,-74.0015869140625,40.717506408691406,-74.00347900390625
40.699501037597656,-73.99199676513672,40.69859313964844,-73.99261474609375,40.67530059814453,-73.98152923583984,40.74531555175781,-74.00221252441406
40.75163650512695,-73.98029327392578,40.69023132324219,-73.9943618774414,40.763729095458984,-73.9887924194336,40.720401763916016,-73.98789978027344
40.733299255371094,-74.00330352783203,40.73424530029297,-73.98155975341797,40.71969985961914,-73.98719787597656,40.73413848876953,-73.98180389404297
40.724525451660156,-73.98884582519531,40.686500549316406,-73.993896484375,40.71820068359375,-74.00161743164062,40.686790466308594,-73.9937973022461
40.72645568847656,-73.99859619140625,40.745574951171875,-73.99082946777344,40.74288558959961,-73.99056243896484,40.732421875,-74.00541687011719
40.71959686279297,-73.99054718017578,40.72007369995117,-74.00980377197266,40.69087219238281,-73.99578857421875,40.68479537963867,-73.98352813720703
40.741966247558594,-73.98949432373047,40.73310089111328,-74.00309753417969,40.72647476196289,-73.98395538330078,40.725502014160156,-73.99197387695312
40.74116134643555,-74.0054702758789,40.726966857910156,-74.0035629272461,40.739410400390625,-74.00694274902344,40.74052429199219,-73.99824523925781
40.686832427978516,-73.99007415771484,40.71113204956055,-73.96139526367188,40.68730926513672,-73.990478515625,40.766841888427734,-73.98678588867188
