40.728328704833984,-73.99295806884766,40.72578048706055,-73.99031829833984
40.72278594970703,-73.9987564086914,40.778141021728516,-73.9539794921875
40.731407165527344,-73.95774841308594,40.69498062133789,-73.99491882324219
40.76789474487305,-73.98233795166016,40.68062973022461,-73.97473907470703
40.75991439819336,-73.98040008544922,40.7214469909668,-73.99749755859375
40.750614166259766,-73.98856353759766,40.74989700317383,-73.99552917480469
40.6649169921875,-73.9899673461914,40.77565002441406,-73.94992065429688
40.733116149902344,-73.99327087402344,40.66373825073242,-73.990966796875
40.686676025390625,-73.97798919677734,40.773502349853516,-73.95539855957031
40.70909881591797,-74.00914764404297,40.707618713378906,-74.0107650756836
40.752872467041016,-73.98786163330078,40.762550354003906,-73.97722625732422
40.7205924987793,-73.99708557128906,40.671451568603516,-73.98458099365234
40.67494583129883,-73.98184204101562,40.6713981628418,-73.9843978881836
40.754886627197266,-73.98412322998047,40.677982330322266,-73.98445892333984
40.679168701171875,-73.98347473144531,40.72846221923828,-73.99951171875
40.775245666503906,-73.95870971679688,40.75819778442383,-73.97884368896484
40.6810188293457,-73.97704315185547,40.7218017578125,-73.99420166015625
40.6869010925293,-74.00180053710938,40.75341033935547,-73.99105072021484
40.73350143432617,-74.00499725341797,40.73561096191406,-74.00665283203125
40.75358963012695,-73.99888610839844,40.72776412963867,-73.99137115478516
40.7061882019043,-74.00946807861328,40.70314407348633,-74.01329803466797
40.72568130493164,-73.99488067626953,40.72835159301758,-73.99534606933594
40.779014587402344,-73.9627914428711,40.70566177368164,-74.00287628173828
40.70800018310547,-74.00849914550781,40.72832489013672,-73.98827362060547
40.73093032836914,-74.00253295898438,40.776100158691406,-73.97930145263672
40.7421989440918,-73.98380279541016,40.74106979370117,-73.99283599853516
40.73627853393555,-73.99720001220703,40.715450286865234,-74.00946807861328
40.76136779785156,-73.97755432128906,40.760101318359375,-73.9917984008789
40.7224006652832,-73.99250030517578,40.726871490478516,-74.0074691772461
40.76262283325195,-73.97174072265625,40.72466278076172,-73.9984130859375
40.7743034362793,-73.96918487548828,40.7226676940918,-73.98902893066406
40.72458267211914,-73.99079895019531,40.7305793762207,-73.99240112304688
40.72062683105469,-73.99494934082031,40.72206115722656,-73.9854965209961
40.72927474975586,-73.98906707763672,40.71752166748047,-73.95626831054688
40.77815246582031,-73.98051452636719,40.7783203125,-73.9809799194336
40.73278045654297,-74.00365447998047,40.74079132080078,-74.00761413574219
40.75127029418945,-73.97586059570312,40.75141906738281,-73.9760513305664
40.727256774902344,-73.98887634277344,40.668800354003906,-73.9851303100586
40.732582092285156,-74.0031967163086,40.72858810424805,-73.98761749267578
40.76231002807617,-73.97386169433594,40.744117736816406,-73.98373413085938
40.71519088745117,-73.98141479492188,40.69023132324219,-73.9943618774414
40.71516418457031,-74.01107788085938,40.74202346801758,-73.97764587402344
40.74310302734375,-74.00768280029297,40.73028564453125,-73.98588562011719
40.74284362792969,-73.98297882080078,40.76413345336914,-73.96632385253906
40.742679595947266,-73.9767837524414,40.7503776550293,-73.9916763305664
40.76401138305664,-73.9876480102539,40.7223014831543,-73.9884033203125
40.76690673828125,-73.95852661132812,40.76621627807617,-73.95573425292969
40.74079132080078,-74.00761413574219,40.7398796081543,-74.00613403320312
40.75257110595703,-73.982666015625,40.744415283203125,-73.99043273925781
40.72403335571289,-74.0031967163086,40.7528076171875,-73.9771728515625
40.777915954589844,-73.97924041748047,40.76100158691406,-73.97489929199219
40.714351654052734,-74.00597381591797,40.73408889770508,-73.99240112304688
40.76921081542969,-73.98477172851562,40.7697868347168,-73.98806762695312
40.73766326904297,-73.98804473876953,40.767189025878906,-73.96247863769531
40.76408767700195,-73.98822021484375,40.76078414916992,-73.99109649658203
40.769962310791016,-73.9643325805664,40.722145080566406,-74.00367736816406
40.777400970458984,-73.95240020751953,40.76249694824219,-73.97684478759766
40.76180648803711,-73.96622467041016,40.770442962646484,-73.95973205566406
40.721614837646484,-73.97477722167969,40.74079132080078,-74.00761413574219
40.7431526184082,-73.99296569824219,40.7335205078125,-73.99309539794922
40.76214599609375,-73.97429656982422,40.779014587402344,-73.9627914428711
40.73783874511719,-74.00183868408203,40.729671478271484,-74.00067901611328
40.761844635009766,-73.98423767089844,40.762245178222656,-73.98560333251953
40.7397346496582,-73.99597930908203,40.727439880371094,-73.98431396484375
40.7337532043457,-73.98973846435547,40.724037170410156,-73.99774169921875
40.76227569580078,-73.9803466796875,40.75959777832031,-73.97356414794922
40.76089859008789,-73.99030303955078,40.76136779785156,-73.97755432128906
40.75215148925781,-73.99262237548828,40.745887756347656,-73.9869384765625
40.72218322753906,-73.94993591308594,40.71760177612305,-73.95800018310547
40.71516036987305,-74.01433563232422,40.716556549072266,-74.01068878173828
40.74595642089844,-73.99358367919922,40.7159423828125,-73.95964050292969
40.72903823852539,-73.98722076416016,40.72832489013672,-73.98827362060547
40.75477981567383,-73.97332000732422,40.76263427734375,-73.97134399414062
40.75261688232422,-73.9782943725586,40.7194938659668,-73.98892211914062
40.75041198730469,-73.97416687011719,40.764644622802734,-73.97700500488281
40.77617645263672,-73.94696807861328,40.74546432495117,-73.99884033203125
40.759700775146484,-73.96532440185547,40.759559631347656,-73.96543884277344
40.762245178222656,-73.98560333251953,40.74024963378906,-73.99600982666016
40.70274353027344,-73.99362182617188,40.764583587646484,-73.97512817382812
40.68510055541992,-73.97787475585938,40.71123123168945,-74.01026916503906
40.76430130004883,-73.95570373535156,40.714900970458984,-73.95179748535156
40.75970458984375,-73.98465728759766,40.733699798583984,-74.00240325927734
40.71934509277344,-73.98668670654297,40.66809844970703,-73.98059844970703
40.75153732299805,-73.98123168945312,40.763187408447266,-73.97718048095703
40.67637252807617,-73.9810562133789,40.677940368652344,-73.98226928710938
40.72071838378906,-73.99929809570312,40.67770004272461,-73.9728012084961
40.72438049316406,-73.99227905273438,40.755523681640625,-73.97805786132812
40.74309539794922,-73.98845672607422,40.737308502197266,-73.98995971679688
40.7328987121582,-74.00759887695312,40.6778564453125,-73.9831771850586
40.74778366088867,-73.98464965820312,40.70321273803711,-73.9947509765625
40.68669891357422,-73.9937973022461,40.72140121459961,-73.98789978027344
40.72671890258789,-73.99642181396484,40.713409423828125,-74.00799560546875
40.736515045166016,-73.9931640625,40.75241470336914,-73.97525024414062
