40.759010314941406,-73.9844741821289,40.72972869873047,-73.98963928222656,40.72880172729492,-73.9845962524414,40.721839904785156,-73.98771667480469,40.73143768310547,-74.00201416015625,40.71363067626953,-73.96187591552734
40.652793884277344,-74.00614929199219,40.764286041259766,-73.99076080322266,40.74028396606445,-74.00582122802734,40.729373931884766,-73.98098754882812,40.72990036010742,-73.98190307617188,40.74052429199219,-73.99824523925781
40.72376251220703,-73.99979400634766,40.723026275634766,-74.00736236572266,40.72377014160156,-73.99981689453125,40.76835250854492,-73.98465728759766,40.685630798339844,-73.98776245117188,40.7168083190918,-73.99700164794922
40.676700592041016,-73.96920013427734,40.71620178222656,-74.01069641113281,40.71411895751953,-73.9563980102539,40.676700592041016,-73.96920013427734,40.66080093383789,-73.9613037109375,40.732601165771484,-74.00189971923828
40.72165298461914,-73.98885345458984,40.794090270996094,-73.96717071533203,40.80580139160156,-73.9655990600586,40.79587936401367,-73.97148895263672,40.795528411865234,-73.97101593017578,40.78487777709961,-73.97935485839844
40.7218017578125,-73.99420166015625,40.771278381347656,-73.98193359375,40.77371597290039,-73.95436096191406,40.6614990234375,-73.97940063476562,40.68098831176758,-73.97720336914062,40.68130111694336,-73.97650146484375
40.743812561035156,-73.9986343383789,40.70732116699219,-74.0015869140625,40.71790313720703,-73.98947143554688,40.71540069580078,-73.99359893798828,40.71407699584961,-73.98896789550781,40.711204528808594,-73.9899673461914
40.729515075683594,-74.00165557861328,40.730220794677734,-74.00326538085938,40.744808197021484,-73.99871063232422,40.745208740234375,-74.00235748291016,40.73809814453125,-73.99079895019531,40.729801177978516,-74.00460052490234
40.75891876220703,-73.97824096679688,40.7569465637207,-74.41209411621094,40.76222229003906,-73.97879028320312,40.75004959106445,-73.99235534667969,40.73823547363281,-73.99592590332031,40.81205368041992,-74.38002014160156
40.73626708984375,-73.98970031738281,40.72679901123047,-74.00540161132812,40.72270584106445,-73.99819946289062,41.01060485839844,-73.79627990722656,40.69209289550781,-74.17891693115234,40.7528076171875,-73.9771728515625
40.70261764526367,-73.989013671875,40.70165252685547,-73.9865493774414,40.759857177734375,-73.8326416015625,40.70252227783203,-73.98855590820312,40.70165252685547,-73.9865493774414,40.70247268676758,-73.9885025024414
40.753936767578125,-73.97637939453125,40.71171188354492,-73.96099090576172,40.75168991088867,-73.98007202148438,40.714046478271484,-73.96155548095703,40.71337890625,-73.95137023925781,40.71189880371094,-73.96299743652344
40.71961212158203,-73.9981460571289,40.72480010986328,-73.99610137939453,40.720001220703125,-74.00360107421875,40.80841827392578,-73.94515228271484,40.717498779296875,-73.99919891357422,40.71863555908203,-74.00105285644531
40.664798736572266,-73.9833984375,40.72828674316406,-73.98786926269531,40.679100036621094,-73.99749755859375,40.67856979370117,-73.99772644042969,40.74116134643555,-74.0054702758789,40.75203323364258,-73.98905944824219
40.72999954223633,-74.00061798095703,40.73802185058594,-74.00373840332031,40.76393508911133,-73.97834014892578,40.73001480102539,-73.98047637939453,40.71283721923828,-73.99681854248047,40.7265739440918,-73.99180603027344
40.74130630493164,-73.98102569580078,40.74151611328125,-73.98082733154297,40.72816848754883,-73.98529052734375,40.729373931884766,-73.98098754882812,40.73210144042969,-73.98370361328125,40.75930404663086,-73.96836853027344
40.79513168334961,-73.93231964111328,40.77979278564453,-73.95584106445312,40.657737731933594,-73.84559631347656,40.78139877319336,-73.95249938964844,40.79045104980469,-73.96967315673828,40.76948165893555,-73.98851013183594
40.73316955566406,-73.99405670166016,40.761932373046875,-73.97920227050781,40.7515983581543,-73.9920883178711,40.72768783569336,-73.98507690429688,40.73768615722656,-73.99111938476562,40.73442840576172,-73.98772430419922
40.3007698059082,-73.97882080078125,40.35048294067383,-74.07499694824219,40.349388122558594,-74.06626892089844,40.33844757080078,-74.04212188720703,40.695770263671875,-74.17733001708984,40.3532829284668,-74.07479095458984
40.74546813964844,-73.94710540771484,40.722164154052734,-73.9867172241211,40.729122161865234,-73.99203491210938,40.7224006652832,-74.00289916992188,40.742061614990234,-73.9983901977539,40.769962310791016,-73.9643325805664
