40.740299224853516,-74.00789642333984,40.676719665527344,-73.97991943359375,40.678035736083984,-73.98966217041016,40.74592590332031,-73.98858642578125,40.68767166137695,-73.95925903320312,40.668460845947266,-73.9931411743164,40.68507766723633,-73.99163818359375,40.68822479248047,-73.96275329589844,40.72206497192383,-74.00096893310547,40.71281814575195,-74.00609588623047
40.71537399291992,-74.01605987548828,40.725990295410156,-74.00843811035156,40.76310348510742,-73.98046875,40.764102935791016,-73.9866943359375,40.74028396606445,-74.00582122802734,40.757225036621094,-73.97210693359375,40.74766159057617,-73.98611450195312,40.747291564941406,-73.98619079589844,40.71879959106445,-73.99099731445312,40.75469970703125,-73.97329711914062
40.71407699584961,-73.98978424072266,40.7285041809082,-73.98706817626953,40.731868743896484,-74.00643920898438,40.73051071166992,-73.99242401123047,40.745601654052734,-73.98787689208984,40.73184585571289,-73.9838638305664,40.72964859008789,-73.99701690673828,40.73167419433594,-74.00108337402344,40.7266731262207,-73.99526977539062,40.73939895629883,-74.00759887695312
40.68090057373047,-73.96769714355469,40.73884201049805,-73.99299621582031,40.727718353271484,-74.00743103027344,40.68353271484375,-73.96620178222656,40.72461700439453,-73.99581909179688,40.762794494628906,-73.96806335449219,40.6891975402832,-73.95734405517578,40.6502571105957,-74.00910186767578,40.72813415527344,-74.00193786621094,40.686466217041016,-73.9843521118164
40.77975845336914,-73.95953369140625,40.774986267089844,-73.95716857910156,40.760868072509766,-73.97467803955078,40.77947235107422,-73.95523071289062,40.68848419189453,-73.99134826660156,40.68855667114258,-73.99279022216797,40.699798583984375,-73.99189758300781,40.721397399902344,-74.00019836425781,40.713504791259766,-73.99703979492188,40.72710037231445,-73.99320220947266
40.74074935913086,-74.00163269042969,40.760467529296875,-73.96625518798828,40.73094940185547,-73.99028778076172,40.73167419433594,-74.00108337402344,40.72262954711914,-73.9937744140625,40.72949981689453,-73.98919677734375,40.72987747192383,-73.9919662475586,40.72391891479492,-73.98936462402344,40.77109909057617,-73.95929718017578,40.726871490478516,-73.98526763916016
40.67776107788086,-73.9688491821289,40.66572570800781,-73.97913360595703,40.72250747680664,-73.9976577758789,40.72368621826172,-73.99686431884766,40.66524124145508,-73.9829330444336,40.717498779296875,-74.01020050048828,40.66631317138672,-73.98240661621094,40.7337532043457,-73.99907684326172,40.70252227783203,-73.98855590820312,40.747108459472656,-73.98504638671875
40.67174530029297,-73.9839859008789,40.639503479003906,-74.03343200683594,40.66035842895508,-73.99053192138672,40.750423431396484,-73.98394775390625,40.719825744628906,-74.00005340576172,40.66988754272461,-73.98530578613281,40.669410705566406,-73.98963928222656,40.675514221191406,-73.98123168945312,40.667945861816406,-73.98429107666016,40.670745849609375,-73.97461700439453
40.72438049316406,-73.99227905273438,40.666587829589844,-73.9815444946289,40.667118072509766,-73.98136138916016,40.72412109375,-73.9828109741211,40.6708984375,-73.98490142822266,40.727298736572266,-74.00260162353516,40.76276397705078,-73.97554779052734,40.7394905090332,-73.9886474609375,40.726600646972656,-73.97750091552734,40.730899810791016,-73.9894027709961
40.72270584106445,-73.99819946289062,40.727115631103516,-73.98371887207031,40.71929168701172,-73.96170806884766,40.75018310546875,-73.99227905273438,40.735870361328125,-73.98735046386719,40.7719612121582,-73.98262023925781,40.72913360595703,-73.98440551757812,40.745784759521484,-73.98807525634766,40.74439239501953,-73.99039459228516,40.75993728637695,-73.96244812011719
