-33.848730349776,151.06787234545
-33.863578,151.211442
-33.8554387,151.2736388
-33.8427897,151.2844184
-33.8695992,151.2025753
-33.8523063,151.2107871
-33.8362009,151.2059406
-33.7915037,151.2853291
-27.533638,152.96877
-27.4712103,153.0180717
-27.4751538,153.0272042
-27.472846,153.018091
-27.4757,152.976925
-27.478471,153.02294
-27.468946,153.023554
-27.484976,152.959535
-26.654146,153.097684
-27.4706912,153.0171493
-31.9541944,115.858729
-31.9758558,115.8529678
-31.9588907,115.8581577
-31.9497709,115.8615788
-31.9615559,115.8951937
-31.9551926,115.8738145
-32.0494116,115.7523516
-31.9876055,115.834413
-31.9960983,115.752001
-31.9569457,115.869178
-31.9609199,115.8321761
-32.062472,115.7429834
-32.05499,115.7536523
-31.8268029,115.7378214
-31.8937736,115.7546205
-31.9548021,115.857693
-31.9622153,115.8736914
-37.806930556469,144.96075600386
-37.8668,144.97301
-37.784118,144.951547
-37.815785,144.964523
-37.830369,144.979606
-37.823972,144.957405
-37.817979,144.969057
-37.809809,144.96519
-37.821632,144.964634
-37.8226604,144.9689161
-37.810994,144.964539
-37.861126233486,144.97898094356
-37.751754532239,144.91576865315
-37.821153,144.958309
-37.8149884,144.9669486
-37.8159409,144.9668378
-37.803646,144.972942
-37.807864,144.9651476
-37.813918,144.962668
-37.822302,144.957539
-37.8131034,144.963147
-37.8118912,144.9374605
-33.856899,151.215288
-33.859597,151.208562
-42.9013617,147.2435501
-42.8662291,147.3322075
-42.8897102,147.3331223
-42.886529,147.331569
-42.812137,147.26127
-42.893794,147.299294
-42.8773302,147.3268987
-42.8859165,147.3300064
-37.804689,144.97165
-37.821217,144.968461
-37.817683,144.967827
-37.8161782,144.9639718
-37.8114123,144.9690999
-37.8162714,144.9681013
-37.7865086,144.969295
-37.8305164,144.9734319
-37.817567,144.969839
-37.8216666,144.9785926
-37.81008,144.976417
-37.825132,144.983782
-37.818271,144.967062
-37.8199626,144.9812605
-37.8152065,144.963937
-37.813472,144.938112
-37.8321949,144.9565915
-37.8466338,144.992385
-37.81703,144.9676
-37.8173827,144.9652912
-37.8572918,144.8977593
-33.870451,151.20876
-33.891468,151.223484
-33.769368,150.953971
-33.864795,151.216698
-33.763913,150.947371
-32.04743,115.7538802
-32.305754,115.6905479
-31.9504618,115.8606082
-32.058894,115.7448058
-31.9454184,115.847399
-32.0561314,115.7413358
-32.0561491,115.7494732
-32.0547057,115.7395248
-31.9539376,115.8599048
-32.0571632,115.7426009
-31.9608135,115.8947293
-33.787937174005,150.9500561357
-33.9918897,151.2315554
-33.617595,150.4559415
-33.869587,151.201572
-33.8741458,151.2222957
-33.843271,151.281673
-33.8908796,151.2774185
-33.879031,151.2200746
-33.871097,151.199038
-34.0686397,151.1566403
-33.861106,151.210896
-33.854794,151.2256354
-33.847699,151.209838
-32.0454159,115.7548725
-33.8430243,151.2419143
-33.871061,151.213298
-33.85909,151.2083448
-33.87082,151.192312
-33.8686169,151.2170472
-33.876557,151.202249
-38.218622,144.338417
-37.56916,143.8909608
-33.8125121,151.2942864
-33.728603,150.301047
-37.809685415719,144.9671497196
-37.8412071,144.9540662
-37.8075798,144.956785
-37.819982,144.96546
-32.0780394,115.7528501
-33.871723,151.206693
-33.8703858,151.2090761
-37.819021,144.98405
-31.9505062,115.8746269
-26.644283,153.078688
-27.4624457,153.0186469
-26.660373,153.067562
-27.4647943,153.0095315
-26.6619444,153.0886111
-27.46614,153.026306
-27.474404,153.029868
-37.8174793,144.9689162
-25.2880137,152.9083629
-38.1490218,144.3759257
-38.1467992,144.3734596
-38.1454344,144.3611615
-38.1437967,144.3629649
-38.1442792,144.3634556
-38.1855556,144.4541667
-38.1436794,144.3769498
-37.5714355,143.9561823
-38.162382,144.343614
-38.1813366,144.5128866
-38.1472903,144.3607947
-38.140596,144.362792
-37.5640613,143.9370044
-37.6370762,143.8760485
-37.5651711,143.8837921
-26.6536111,153.0766667
-27.2658886,153.2585947
-37.8314507,144.8933
-37.8191128,144.9603861
-33.862199,151.210859
-27.474591,153.019467
-27.4715095,153.0242749
-33.728007088369,151.08354449272
-33.7748235467,150.9356431291
-33.7689583333,150.9407972222
-33.7725039686,150.9422869608
-33.7725852,150.96857
-33.7669004,150.8818769
-33.7777430658,150.9372018278
-33.774976,150.933368
-33.7784408,150.9370559
-33.775032,150.931479
-33.775023,150.93164
-33.8080003,150.9075224
-33.767173,150.95263
-33.787223292,150.9498544782
-37.814958,144.965782
-37.8251041,144.9495342
-37.81095,144.969594
-38.1472436,144.3567835
-38.153857,144.365421
-33.862225,151.210932
-33.8609189,151.0687816
-31.8974865,115.9719351
-38.163168,144.347508
-37.812462,144.9635928
-37.823938,144.968201
-37.9688647,145.011101
-37.836941,145.1047382
-37.895278,145.363056
-37.838347,145.004989
-37.8271774,145.3529058
-37.814333,144.969194
-37.8106655,144.9722949
-37.8147396,144.9684089
-37.8187521,144.9742624
-37.8134213,144.9727223
-37.8242633,144.9732152
-37.8293871,144.9869536
-37.813225,144.974234
-37.853317,144.959245
-37.812988,144.98021
-26.655,153.087777
-33.812297,151.294496
-34.4662947,150.8483698
-34.424682,150.900998
-33.798489,151.281328
-33.728017,150.374262
-34.403221,150.898086
-33.713608,150.310212
-33.709957,150.315146
-33.8282496,151.2297172
-33.3751464,150.9847242
-33.8580181,151.2100914
-37.8116837,144.9622413
-37.8109157,144.9627951
-37.8136848,144.9612631
-37.8140037,144.9762565
-32.0543515,115.7475409
-37.8106909,144.9545789
-37.8145389,144.9640927
-37.8155062,144.9676575
-37.7874699,144.9073236
-37.8267,144.9671
-37.825233,144.952338
-37.81475,144.945872
-37.8676792,144.9768664
-37.8218033,144.9534319
-37.811047,144.973821
-33.8696465,151.2105233
-33.86965,151.207679
-33.8787818,151.2040787
-33.879761,151.203539
-33.8720533,151.2019054
-33.9035898,151.2683087
-33.855869,151.161503
-33.879667,151.20413
-33.870243,151.208259
-12.463138306738,130.84396892758
-12.4452872,130.8301927
-12.4085231,130.818541
-12.4260988,130.8363245
-12.4065,130.8202
-12.4251028,130.8956558
-12.444302,130.836995
-12.436244,130.835551
-12.462332,130.839161
-12.448005,130.830147
-12.4123611,130.928305
-12.459363,130.832748
-37.820719715676,144.95505027473
-37.8625123,144.9784064
-37.986473,145.231898
-37.824895,144.958167
-37.8244772,144.953565
-37.704697,144.821211
-35.281136,149.148433
-35.2985711,149.118023
-35.300399,149.136781
-37.8610761,144.9056367
-37.813844,144.9640649
-37.81582149525,144.98931951821
-27.467657766382,153.01942549646
-27.328341,153.0857031
-34.179163,115.081336
-33.9848514,114.9912331
-34.078995,115.029366
-34.2321757,115.0480382
-34.374954,115.136348
-33.987059,115.08904
-33.64405,115.344681
-34.273878,115.098341
-33.537388,115.018701
-33.984719,115.055072
-37.81075,144.969165
-37.8096904,144.9730583
-37.805479975814,144.96337383986
-33.8756438,151.2066562
-35.296752,149.129927
-35.278878,149.108918
-35.298974,149.135724
-35.307284,149.125229
-35.289933,149.130486
-35.3004338,149.1368205
-35.293498,149.121418
-35.270107,149.158055
-27.7339419,114.1533659
-27.706691,114.173057
-27.689261,114.186867
-27.7243034,114.1555613
-27.709263,114.1657773
-28.1401397,114.245035
-27.71061,114.1617
-30.750664,121.467573
-25.353795,131.0275307
-25.3599434,131.0173409
-23.6941084,133.8818624
-23.7039289,133.8778874
-23.7066431,133.8328528
-23.69908,133.883543
-23.671372,133.886046
-23.704093,133.876829
-23.706204,133.88438
-23.704763,133.861398
-37.815501009892,144.96294736862
-27.469478453439,153.04729498923
-27.8808383,153.3966642
-27.862569,153.315057
-28.0291003,153.4313884
-28.1666592,153.5286085
-28.644487,153.6129
-28.6385461,153.6361834
-28.6360543,153.60373
-28.5915385,153.4591016
-28.6362544,153.6339012
-37.813886378197,144.95441928506
-31.95636332078,115.85754096508
-33.731865,150.312107
